source_column,raw_value,python_normalized
geolocation.geolocation_city,santa rita de jacutinga,santa rita de jacutinga
geolocation.geolocation_city,santa rita de minas,santa rita de minas
geolocation.geolocation_city,santa rita de ouro preto,santa rita de ouro preto
geolocation.geolocation_city,santa rita do araguaia,santa rita do araguaia
geolocation.geolocation_city,santa rita do cedro,santa rita do cedro
geolocation.geolocation_city,santa rita do ibitipoca,santa rita do ibitipoca
geolocation.geolocation_city,santa rita do itueto,santa rita do itueto
geolocation.geolocation_city,santa rita do novo destino,santa rita do novo destino
geolocation.geolocation_city,santa rita do oeste,santa rita do oeste
geolocation.geolocation_city,santa rita do pardo,santa rita do pardo
geolocation.geolocation_city,santa rita do passa quatro,santa rita do passa quatro
geolocation.geolocation_city,santa rita do sapucai,santa rita do sapucai
geolocation.geolocation_city,santa rita do sapucaí,santa rita do sapucai
geolocation.geolocation_city,santa rita do trivelato,santa rita do trivelato
geolocation.geolocation_city,santa rita doeste,santa rita doeste
geolocation.geolocation_city,santa rita durao,santa rita durao
geolocation.geolocation_city,santa rita durão,santa rita durao
geolocation.geolocation_city,santa rosa,santa rosa
geolocation.geolocation_city,santa rosa da serra,santa rosa da serra
geolocation.geolocation_city,santa rosa de goias,santa rosa de goias
geolocation.geolocation_city,santa rosa de goiás,santa rosa de goias
geolocation.geolocation_city,santa rosa de lima,santa rosa de lima
geolocation.geolocation_city,santa rosa de viterbo,santa rosa de viterbo
geolocation.geolocation_city,santa rosa do piaui,santa rosa do piaui
geolocation.geolocation_city,santa rosa do purus,santa rosa do purus
geolocation.geolocation_city,santa rosa do sul,santa rosa do sul
geolocation.geolocation_city,santa rosa do tocantins,santa rosa do tocantins
geolocation.geolocation_city,santa salete,santa salete
geolocation.geolocation_city,santa teresa,santa teresa
geolocation.geolocation_city,santa teresinha,santa teresinha
geolocation.geolocation_city,santa tereza de goias,santa tereza de goias
geolocation.geolocation_city,santa tereza de goiás,santa tereza de goias
geolocation.geolocation_city,santa tereza do oeste,santa tereza do oeste
geolocation.geolocation_city,santa tereza do tocantins,santa tereza do tocantins
geolocation.geolocation_city,santa terezinha,santa terezinha
geolocation.geolocation_city,santa terezinha de goias,santa terezinha de goias
geolocation.geolocation_city,santa terezinha de goiás,santa terezinha de goias
geolocation.geolocation_city,santa terezinha de itaipu,santa terezinha de itaipu
geolocation.geolocation_city,santa terezinha de minas,santa terezinha de minas
geolocation.geolocation_city,santa terezinha do progresso,santa terezinha do progresso
geolocation.geolocation_city,santa terezinha do tocantins,santa terezinha do tocantins
geolocation.geolocation_city,santa vitoria,santa vitoria
geolocation.geolocation_city,santa vitoria do palmar,santa vitoria do palmar
geolocation.geolocation_city,santa vitória,santa vitoria
geolocation.geolocation_city,santa vitória do palmar,santa vitoria do palmar
geolocation.geolocation_city,santa zelia,santa zelia
geolocation.geolocation_city,santaluz,santaluz
geolocation.geolocation_city,santana,santana
geolocation.geolocation_city,santana da boa vista,santana da boa vista
geolocation.geolocation_city,santana da ponte pensa,santana da ponte pensa
geolocation.geolocation_city,santana da vargem,santana da vargem
geolocation.geolocation_city,santana de caldas,santana de caldas
geolocation.geolocation_city,santana de cataguases,santana de cataguases
geolocation.geolocation_city,santana de mangueira,santana de mangueira
geolocation.geolocation_city,santana de parnaiba,santana de parnaiba
geolocation.geolocation_city,santana de parnaíba,santana de parnaiba
geolocation.geolocation_city,santana de patos,santana de patos
geolocation.geolocation_city,santana de pirapama,santana de pirapama
geolocation.geolocation_city,santana do acarau,santana do acarau
geolocation.geolocation_city,santana do acaraú,santana do acarau
geolocation.geolocation_city,santana do araguaia,santana do araguaia
geolocation.geolocation_city,santana do capivari,santana do capivari
geolocation.geolocation_city,santana do cariri,santana do cariri
geolocation.geolocation_city,santana do deserto,santana do deserto
geolocation.geolocation_city,santana do garambeu,santana do garambeu
geolocation.geolocation_city,santana do ipanema,santana do ipanema
geolocation.geolocation_city,santana do itarare,santana do itarare
geolocation.geolocation_city,santana do itararé,santana do itarare
geolocation.geolocation_city,santana do jacare,santana do jacare
geolocation.geolocation_city,santana do jacaré,santana do jacare
geolocation.geolocation_city,santana do livramento,santana do livramento
geolocation.geolocation_city,santana do manhuacu,santana do manhuacu
geolocation.geolocation_city,santana do manhuaçu,santana do manhuacu
geolocation.geolocation_city,santana do maranhao,santana do maranhao
geolocation.geolocation_city,santana do maranhão,santana do maranhao
geolocation.geolocation_city,santana do matos,santana do matos
geolocation.geolocation_city,santana do mundau,santana do mundau
geolocation.geolocation_city,santana do mundaú,santana do mundau
geolocation.geolocation_city,santana do paraiso,santana do paraiso
geolocation.geolocation_city,santana do paraopeba,santana do paraopeba
geolocation.geolocation_city,santana do paraíso,santana do paraiso
geolocation.geolocation_city,santana do piaui,santana do piaui
geolocation.geolocation_city,santana do piauí,santana do piaui
geolocation.geolocation_city,santana do riacho,santana do riacho
geolocation.geolocation_city,santana do sao francisco,santana do sao francisco
geolocation.geolocation_city,santana do serido,santana do serido
geolocation.geolocation_city,santana do seridó,santana do serido
geolocation.geolocation_city,santana do sobrado,santana do sobrado
geolocation.geolocation_city,santana do são francisco,santana do sao francisco
geolocation.geolocation_city,santana do tabuleiro,santana do tabuleiro
geolocation.geolocation_city,santana dos garrotes,santana dos garrotes
geolocation.geolocation_city,santana dos montes,santana dos montes
geolocation.geolocation_city,santanesia,santanesia
geolocation.geolocation_city,santanopolis,santanopolis
geolocation.geolocation_city,santanópolis,santanopolis
geolocation.geolocation_city,santarem,santarem
geolocation.geolocation_city,santarem novo,santarem novo
geolocation.geolocation_city,santarém,santarem
geolocation.geolocation_city,santelmo,santelmo
geolocation.geolocation_city,santiago,santiago
geolocation.geolocation_city,santiago do sul,santiago do sul
geolocation.geolocation_city,santo afonso,santo afonso
geolocation.geolocation_city,santo agostinho,santo agostinho
geolocation.geolocation_city,santo aleixo,santo aleixo
geolocation.geolocation_city,santo amaro,santo amaro
geolocation.geolocation_city,santo amaro da imperatriz,santo amaro da imperatriz
geolocation.geolocation_city,santo amaro das brotas,santo amaro das brotas
geolocation.geolocation_city,santo amaro de campos,santo amaro de campos
geolocation.geolocation_city,santo anastacio,santo anastacio
geolocation.geolocation_city,santo anastácio,santo anastacio
geolocation.geolocation_city,santo andre,santo andre
geolocation.geolocation_city,santo andré,santo andre
geolocation.geolocation_city,santo angelo,santo angelo
geolocation.geolocation_city,santo antonio,santo antonio
geolocation.geolocation_city,santo antonio da alegria,santo antonio da alegria
geolocation.geolocation_city,santo antonio da barra,santo antonio da barra
geolocation.geolocation_city,santo antonio da patrulha,santo antonio da patrulha
geolocation.geolocation_city,santo antonio da platina,santo antonio da platina
geolocation.geolocation_city,santo antonio das missoes,santo antonio das missoes
geolocation.geolocation_city,santo antonio das queimadas,santo antonio das queimadas
geolocation.geolocation_city,santo antonio de goias,santo antonio de goias
geolocation.geolocation_city,santo antonio de jesus,santo antonio de jesus
geolocation.geolocation_city,santo antonio de lisboa,santo antonio de lisboa
geolocation.geolocation_city,santo antonio de padua,santo antonio de padua
geolocation.geolocation_city,santo antonio de posse,santo antonio de posse
geolocation.geolocation_city,santo antonio do amparo,santo antonio do amparo
geolocation.geolocation_city,santo antonio do aracangua,santo antonio do aracangua
geolocation.geolocation_city,santo antonio do aventureiro,santo antonio do aventureiro
geolocation.geolocation_city,santo antonio do caiua,santo antonio do caiua
geolocation.geolocation_city,santo antonio do canaa,santo antonio do canaa
geolocation.geolocation_city,santo antonio do descoberto,santo antonio do descoberto
geolocation.geolocation_city,santo antonio do grama,santo antonio do grama
geolocation.geolocation_city,santo antonio do itambe,santo antonio do itambe
geolocation.geolocation_city,santo antonio do jacinto,santo antonio do jacinto
geolocation.geolocation_city,santo antonio do jardim,santo antonio do jardim
geolocation.geolocation_city,santo antonio do leite,santo antonio do leite
geolocation.geolocation_city,santo antonio do leste,santo antonio do leste
geolocation.geolocation_city,santo antonio do leverger,santo antonio do leverger
geolocation.geolocation_city,santo antonio do manhuacu,santo antonio do manhuacu
geolocation.geolocation_city,santo antonio do monte,santo antonio do monte
geolocation.geolocation_city,santo antonio do norte,santo antonio do norte
geolocation.geolocation_city,santo antonio do palma,santo antonio do palma
geolocation.geolocation_city,santo antonio do paraiso,santo antonio do paraiso
geolocation.geolocation_city,santo antonio do pinhal,santo antonio do pinhal
geolocation.geolocation_city,santo antonio do pirapetinga,santo antonio do pirapetinga
geolocation.geolocation_city,santo antonio do planalto,santo antonio do planalto
geolocation.geolocation_city,santo antonio do retiro,santo antonio do retiro
geolocation.geolocation_city,santo antonio do rio abaixo,santo antonio do rio abaixo
geolocation.geolocation_city,santo antonio do rio verde,santo antonio do rio verde
geolocation.geolocation_city,santo antonio do sudoeste,santo antonio do sudoeste
geolocation.geolocation_city,santo antonio do taua,santo antonio do taua
geolocation.geolocation_city,santo antonio dos campos,santo antonio dos campos
geolocation.geolocation_city,santo antonio dos lopes,santo antonio dos lopes
geolocation.geolocation_city,santo antônio,santo antonio
geolocation.geolocation_city,santo antônio da alegria,santo antonio da alegria
geolocation.geolocation_city,santo antônio da barra,santo antonio da barra
geolocation.geolocation_city,santo antônio da patrulha,santo antonio da patrulha
geolocation.geolocation_city,santo antônio da platina,santo antonio da platina
geolocation.geolocation_city,santo antônio das missões,santo antonio das missoes
geolocation.geolocation_city,santo antônio das queimadas,santo antonio das queimadas
geolocation.geolocation_city,santo antônio de goiás,santo antonio de goias
geolocation.geolocation_city,santo antônio de jesus,santo antonio de jesus
geolocation.geolocation_city,santo antônio de posse,santo antonio de posse
geolocation.geolocation_city,santo antônio de pádua,santo antonio de padua
geolocation.geolocation_city,santo antônio do amparo,santo antonio do amparo
geolocation.geolocation_city,santo antônio do aracanguá,santo antonio do aracangua
geolocation.geolocation_city,santo antônio do aventureiro,santo antonio do aventureiro
geolocation.geolocation_city,santo antônio do caiuá,santo antonio do caiua
geolocation.geolocation_city,santo antônio do canaã,santo antonio do canaa
geolocation.geolocation_city,santo antônio do descoberto,santo antonio do descoberto
geolocation.geolocation_city,santo antônio do grama,santo antonio do grama
geolocation.geolocation_city,santo antônio do itambé,santo antonio do itambe
geolocation.geolocation_city,santo antônio do jacinto,santo antonio do jacinto
geolocation.geolocation_city,santo antônio do jardim,santo antonio do jardim
geolocation.geolocation_city,santo antônio do leite,santo antonio do leite
geolocation.geolocation_city,santo antônio do leste,santo antonio do leste
geolocation.geolocation_city,santo antônio do leverger,santo antonio do leverger
geolocation.geolocation_city,santo antônio do monte,santo antonio do monte
geolocation.geolocation_city,santo antônio do palma,santo antonio do palma
geolocation.geolocation_city,santo antônio do pinhal,santo antonio do pinhal
geolocation.geolocation_city,santo antônio do planalto,santo antonio do planalto
geolocation.geolocation_city,santo antônio do retiro,santo antonio do retiro
geolocation.geolocation_city,santo antônio do rio abaixo,santo antonio do rio abaixo
geolocation.geolocation_city,santo antônio do rio verde,santo antonio do rio verde
geolocation.geolocation_city,santo antônio do sudoeste,santo antonio do sudoeste
geolocation.geolocation_city,santo antônio do tauá,santo antonio do taua
geolocation.geolocation_city,santo antônio dos campos,santo antonio dos campos
geolocation.geolocation_city,santo antônio dos lopes,santo antonio dos lopes
geolocation.geolocation_city,santo augusto,santo augusto
geolocation.geolocation_city,santo cristo,santo cristo
geolocation.geolocation_city,santo estevao,santo estevao
geolocation.geolocation_city,santo estevão,santo estevao
